"part","per","TL","BL","TR","BR","right","self_adv","other_adv","self_dis","other_dis","selfish"
44,176,34,26,45,15,1,45,15,34,26,1
44,177,35,25,25,35,0,35,25,25,35,1
44,178,23,37,57,3,1,57,3,23,37,1
44,179,60,0,29,31,1,60,0,29,31,0
44,180,45,15,33,27,0,45,15,33,27,1
44,181,25,35,40,20,1,40,20,25,35,1
44,182,29,31,40,20,1,40,20,29,31,1
45,1,37,23,40,20,1,40,20,37,23,1
45,2,50,10,31,29,0,50,10,31,29,1
45,3,33,27,32,28,0,33,27,32,28,1
45,4,39,21,37,23,1,39,21,37,23,0
45,5,55,5,23,37,0,55,5,23,37,1
45,6,15,45,50,10,1,50,10,15,45,1
45,7,57,3,45,15,0,57,3,45,15,1
45,8,30,30,39,21,1,39,21,30,30,1
45,9,50,10,57,3,1,57,3,50,10,1
45,10,50,10,21,39,0,50,10,21,39,1
45,11,21,39,45,15,1,45,15,21,39,1
45,12,55,5,37,23,0,55,5,37,23,1
45,13,37,23,50,10,1,50,10,37,23,1
45,14,50,10,40,20,1,50,10,40,20,0
45,15,35,25,29,31,0,35,25,29,31,1
45,16,39,21,32,28,1,39,21,32,28,0
45,17,31,29,60,0,1,60,0,31,29,1
45,18,50,10,45,15,1,50,10,45,15,0
45,19,55,5,15,45,0,55,5,15,45,1
45,20,34,26,26,34,0,34,26,26,34,1
45,21,40,20,20,40,0,40,20,20,40,1
45,22,33,27,37,23,1,37,23,33,27,1
45,23,32,28,37,23,0,37,23,32,28,0
45,24,60,0,28,32,0,60,0,28,32,1
45,25,39,21,50,10,1,50,10,39,21,1
45,26,57,3,5,55,0,57,3,5,55,1
45,27,20,40,45,15,1,45,15,20,40,1
45,28,30,30,55,5,1,55,5,30,30,1
45,29,32,28,30,30,1,32,28,30,30,0
45,30,60,0,0,60,0,60,0,0,60,1
45,31,40,20,55,5,1,55,5,40,20,1
45,32,34,26,27,33,0,34,26,27,33,1
45,33,55,5,10,50,0,55,5,10,50,1
45,34,45,15,33,27,0,45,15,33,27,1
45,35,28,32,32,28,1,32,28,28,32,1
45,36,30,30,35,25,1,35,25,30,30,1
45,37,27,33,33,27,1,33,27,27,33,1
45,38,50,10,35,25,0,50,10,35,25,1
45,39,5,55,60,0,1,60,0,5,55,1
45,40,33,27,57,3,1,57,3,33,27,1
45,41,25,35,57,3,1,57,3,25,35,1
45,42,60,0,39,21,0,60,0,39,21,1
45,43,26,34,39,21,1,39,21,26,34,1
45,44,45,15,55,5,1,55,5,45,15,1
45,45,35,25,60,0,1,60,0,35,25,1
45,46,28,32,57,3,1,57,3,28,32,1
45,47,50,10,30,30,0,50,10,30,30,1
45,48,45,15,25,35,0,45,15,25,35,1
45,49,25,35,40,20,1,40,20,25,35,1
45,50,39,21,57,3,1,57,3,39,21,1
45,51,40,20,31,29,0,40,20,31,29,1
45,52,39,21,28,32,0,39,21,28,32,1
45,53,34,26,31,29,0,34,26,31,29,1
45,54,45,15,15,45,0,45,15,15,45,1
45,55,34,26,55,5,1,55,5,34,26,1
45,56,32,28,34,26,0,34,26,32,28,0
45,57,57,3,20,40,0,57,3,20,40,1
45,58,30,30,60,0,0,60,0,30,30,0
45,59,39,21,25,35,0,39,21,25,35,1
45,60,37,23,31,29,1,37,23,31,29,0
45,61,60,0,10,50,0,60,0,10,50,1
45,62,21,39,60,0,1,60,0,21,39,1
45,63,37,23,26,34,1,37,23,26,34,0
45,64,57,3,21,39,0,57,3,21,39,1
45,65,27,33,35,25,1,35,25,27,33,1
45,66,35,25,32,28,1,35,25,32,28,0
45,67,26,34,55,5,1,55,5,26,34,1
45,68,21,39,55,5,1,55,5,21,39,1
45,69,40,20,21,39,0,40,20,21,39,1
45,70,40,20,34,26,0,40,20,34,26,1
45,71,39,21,33,27,0,39,21,33,27,1
45,72,10,50,57,3,1,57,3,10,50,1
45,73,34,26,35,25,1,35,25,34,26,1
45,74,55,5,28,32,0,55,5,28,32,1
45,75,57,3,3,57,0,57,3,3,57,1
45,76,32,28,40,20,1,40,20,32,28,1
45,77,30,30,45,15,0,45,15,30,30,0
45,78,40,20,26,34,0,40,20,26,34,1
45,79,39,21,40,20,1,40,20,39,21,1
45,80,57,3,40,20,0,57,3,40,20,1
45,81,29,31,37,23,1,37,23,29,31,1
45,82,33,27,29,31,0,33,27,29,31,1
45,83,23,37,37,23,1,37,23,23,37,1
45,84,35,25,25,35,0,35,25,25,35,1
45,85,31,29,29,31,0,31,29,29,31,1
45,86,57,3,35,25,0,57,3,35,25,1
45,87,35,25,33,27,1,35,25,33,27,0
45,88,50,10,34,26,1,50,10,34,26,0
45,89,31,29,45,15,1,45,15,31,29,1
45,90,45,15,28,32,0,45,15,28,32,1
45,91,39,21,29,31,0,39,21,29,31,1
45,92,35,25,28,32,0,35,25,28,32,1
45,93,34,26,45,15,1,45,15,34,26,1
45,94,31,29,55,5,1,55,5,31,29,1
45,95,57,3,31,29,0,57,3,31,29,1
45,96,28,32,34,26,1,34,26,28,32,1
45,97,60,0,55,5,0,60,0,55,5,1
45,98,39,21,23,37,0,39,21,23,37,1
45,99,27,33,45,15,1,45,15,27,33,1
45,100,31,29,39,21,1,39,21,31,29,1
45,101,50,10,20,40,0,50,10,20,40,1
45,102,55,5,57,3,0,57,3,55,5,0
45,103,33,27,28,32,0,33,27,28,32,1
45,104,55,5,39,21,0,55,5,39,21,1
45,105,29,31,50,10,1,50,10,29,31,1
45,106,57,3,60,0,1,60,0,57,3,1
45,107,50,10,27,33,0,50,10,27,33,1
45,108,45,15,39,21,0,45,15,39,21,1
45,109,32,28,50,10,1,50,10,32,28,1
45,110,57,3,34,26,0,57,3,34,26,1
45,111,35,25,39,21,1,39,21,35,25,1
45,112,23,37,50,10,1,50,10,23,37,1
45,113,34,26,39,21,1,39,21,34,26,1
45,114,32,28,31,29,0,32,28,31,29,1
45,115,60,0,25,35,0,60,0,25,35,1
45,116,27,33,39,21,1,39,21,27,33,1
45,117,33,27,34,26,1,34,26,33,27,1
45,118,20,40,55,5,1,55,5,20,40,1
45,119,30,30,33,27,1,33,27,30,30,1
45,120,37,23,35,25,0,37,23,35,25,1
45,121,23,37,57,3,1,57,3,23,37,1
45,122,10,50,50,10,1,50,10,10,50,1
45,123,28,32,37,23,1,37,23,28,32,1
45,124,31,29,33,27,1,33,27,31,29,1
45,125,29,31,34,26,1,34,26,29,31,1
45,126,60,0,32,28,0,60,0,32,28,1
45,127,57,3,27,33,0,57,3,27,33,1
45,128,60,0,29,31,0,60,0,29,31,1
45,129,45,15,32,28,0,45,15,32,28,1
45,130,45,15,23,37,0,45,15,23,37,1
45,131,55,5,33,27,0,55,5,33,27,1
45,132,25,35,50,10,1,50,10,25,35,1
45,133,33,27,40,20,1,40,20,33,27,1
45,134,60,0,23,37,0,60,0,23,37,1
45,135,50,10,26,34,0,50,10,26,34,1
45,136,55,5,29,31,0,55,5,29,31,1
45,137,28,32,40,20,1,40,20,28,32,1
45,138,33,27,50,10,1,50,10,33,27,1
45,139,3,57,60,0,1,60,0,3,57,1
45,140,34,26,30,30,0,34,26,30,30,1
45,141,29,31,32,28,1,32,28,29,31,1
45,142,60,0,37,23,0,60,0,37,23,1
45,143,5,55,55,5,1,55,5,5,55,1
45,144,40,20,27,33,0,40,20,27,33,1
45,145,26,34,45,15,1,45,15,26,34,1
45,146,45,15,60,0,1,60,0,45,15,1
45,147,57,3,30,30,0,57,3,30,30,1
45,148,57,3,26,34,0,57,3,26,34,1
45,149,55,5,50,10,0,55,5,50,10,1
45,150,60,0,50,10,0,60,0,50,10,1
45,151,27,33,60,0,1,60,0,27,33,1
45,152,40,20,35,25,0,40,20,35,25,1
45,153,60,0,15,45,0,60,0,15,45,1
45,154,28,32,50,10,1,50,10,28,32,1
45,155,20,40,60,0,1,60,0,20,40,1
45,156,25,35,37,23,1,37,23,25,35,1
45,157,34,26,60,0,1,60,0,34,26,1
45,158,23,37,40,20,1,40,20,23,37,1
45,159,31,29,35,25,1,35,25,31,29,1
45,160,29,31,40,20,1,40,20,29,31,1
45,161,21,39,39,21,1,39,21,21,39,1
45,162,37,23,34,26,0,37,23,34,26,1
45,163,37,23,30,30,0,37,23,30,30,1
45,164,26,34,35,25,1,35,25,26,34,1
45,165,32,28,57,3,1,57,3,32,28,1
45,166,40,20,45,15,1,45,15,40,20,1
45,167,29,31,57,3,1,57,3,29,31,1
45,168,27,33,55,5,1,55,5,27,33,1
45,169,37,23,57,3,1,57,3,37,23,1
45,170,35,25,55,5,1,55,5,35,25,1
45,171,40,20,30,30,0,40,20,30,30,1
45,172,26,34,60,0,1,60,0,26,34,1
45,173,35,25,45,15,1,45,15,35,25,1
45,174,37,23,27,33,0,37,23,27,33,1
45,175,30,30,31,29,0,31,29,30,30,0
45,176,55,5,32,28,0,55,5,32,28,1
45,177,60,0,33,27,0,60,0,33,27,1
45,178,15,45,57,3,1,57,3,15,45,1
45,179,40,20,60,0,1,60,0,40,20,1
45,180,45,15,37,23,0,45,15,37,23,1
45,181,55,5,25,35,0,55,5,25,35,1
45,182,45,15,29,31,0,45,15,29,31,1
46,1,60,0,0,60,0,60,0,0,60,1
46,2,55,5,37,23,0,55,5,37,23,1
46,3,21,39,55,5,1,55,5,21,39,1
46,4,25,35,57,3,1,57,3,25,35,1
46,5,33,27,37,23,1,37,23,33,27,1
46,6,37,23,40,20,1,40,20,37,23,1
46,7,35,25,55,5,1,55,5,35,25,1
46,8,33,27,28,32,0,33,27,28,32,1
46,9,50,10,31,29,0,50,10,31,29,1
46,10,60,0,39,21,0,60,0,39,21,1
46,11,57,3,35,25,0,57,3,35,25,1
46,12,50,10,21,39,0,50,10,21,39,1
46,13,45,15,15,45,0,45,15,15,45,1
46,14,23,37,37,23,1,37,23,23,37,1
46,15,55,5,25,35,0,55,5,25,35,1
46,16,35,25,33,27,0,35,25,33,27,1
46,17,34,26,45,15,1,45,15,34,26,1
46,18,34,26,55,5,1,55,5,34,26,1
46,19,21,39,60,0,1,60,0,21,39,1
46,20,27,33,55,5,1,55,5,27,33,1
46,21,55,5,23,37,0,55,5,23,37,1
46,22,30,30,39,21,1,39,21,30,30,1
46,23,21,39,45,15,1,45,15,21,39,1
46,24,37,23,27,33,0,37,23,27,33,1
46,25,25,35,40,20,1,40,20,25,35,1
46,26,55,5,15,45,0,55,5,15,45,1
46,27,35,25,45,15,1,45,15,35,25,1
46,28,27,33,60,0,1,60,0,27,33,1
46,29,28,32,40,20,1,40,20,28,32,1
46,30,39,21,37,23,0,39,21,37,23,1
46,31,30,30,55,5,1,55,5,30,30,1
46,32,34,26,26,34,0,34,26,26,34,1
46,33,34,26,30,30,0,34,26,30,30,1
46,34,60,0,15,45,0,60,0,15,45,1
46,35,50,10,35,25,0,50,10,35,25,1
46,36,39,21,40,20,1,40,20,39,21,1
46,37,45,15,29,31,0,45,15,29,31,1
46,38,55,5,10,50,0,55,5,10,50,1
46,39,60,0,55,5,0,60,0,55,5,1
46,40,23,37,40,20,1,40,20,23,37,1
46,41,21,39,39,21,1,39,21,21,39,1
46,42,29,31,40,20,1,40,20,29,31,1
46,43,45,15,55,5,1,55,5,45,15,1
46,44,27,33,45,15,1,45,15,27,33,1
46,45,50,10,34,26,0,50,10,34,26,1
46,46,37,23,50,10,1,50,10,37,23,1
46,47,39,21,28,32,0,39,21,28,32,1
46,48,60,0,23,37,0,60,0,23,37,1
46,49,50,10,20,40,0,50,10,20,40,1
46,50,10,50,50,10,1,50,10,10,50,1
46,51,40,20,30,30,0,40,20,30,30,1
46,52,34,26,35,25,1,35,25,34,26,1
46,53,57,3,20,40,0,57,3,20,40,1
46,54,40,20,55,5,1,55,5,40,20,1
46,55,33,27,57,3,1,57,3,33,27,1
46,56,55,5,57,3,1,57,3,55,5,1
46,57,5,55,55,5,1,55,5,5,55,1
46,58,60,0,37,23,0,60,0,37,23,1
46,59,32,28,40,20,1,40,20,32,28,1
46,60,50,10,45,15,0,50,10,45,15,1
46,61,25,35,37,23,1,37,23,25,35,1
46,62,35,25,32,28,0,35,25,32,28,1
46,63,40,20,26,34,0,40,20,26,34,1
46,64,32,28,31,29,0,32,28,31,29,1
46,65,55,5,32,28,0,55,5,32,28,1
46,66,45,15,39,21,0,45,15,39,21,1
46,67,33,27,50,10,1,50,10,33,27,1
46,68,60,0,10,50,0,60,0,10,50,1
46,69,26,34,55,5,1,55,5,26,34,1
46,70,23,37,57,3,1,57,3,23,37,1
46,71,5,55,60,0,1,60,0,5,55,1
46,72,20,40,60,0,1,60,0,20,40,1
46,73,28,32,37,23,1,37,23,28,32,1
46,74,32,28,37,23,1,37,23,32,28,1
46,75,26,34,45,15,1,45,15,26,34,1
46,76,23,37,50,10,1,50,10,23,37,1
46,77,10,50,57,3,1,57,3,10,50,1
46,78,39,21,50,10,1,50,10,39,21,1
46,79,20,40,45,15,1,45,15,20,40,1
46,80,27,33,39,21,1,39,21,27,33,1
46,81,31,29,39,21,1,39,21,31,29,1
46,82,55,5,33,27,0,55,5,33,27,1
46,83,27,33,35,25,1,35,25,27,33,1
46,84,31,29,45,15,1,45,15,31,29,1
46,85,35,25,25,35,0,35,25,25,35,1
46,86,39,21,25,35,0,39,21,25,35,1
46,87,57,3,30,30,0,57,3,30,30,1
46,88,55,5,39,21,0,55,5,39,21,1
46,89,57,3,60,0,1,60,0,57,3,1
46,90,40,20,45,15,1,45,15,40,20,1
46,91,40,20,20,40,0,40,20,20,40,1
46,92,3,57,60,0,1,60,0,3,57,1
46,93,20,40,55,5,1,55,5,20,40,1
46,94,60,0,32,28,0,60,0,32,28,1
46,95,15,45,57,3,1,57,3,15,45,1
46,96,29,31,50,10,1,50,10,29,31,1
46,97,29,31,32,28,1,32,28,29,31,1
46,98,33,27,32,28,0,33,27,32,28,1
46,99,29,31,57,3,1,57,3,29,31,1
46,100,28,32,32,28,1,32,28,28,32,1
46,101,29,31,37,23,1,37,23,29,31,1
46,102,45,15,60,0,1,60,0,45,15,1
46,103,40,20,35,25,0,40,20,35,25,1
46,104,57,3,5,55,0,57,3,5,55,1
46,105,39,21,57,3,1,57,3,39,21,1
46,106,40,20,34,26,0,40,20,34,26,1
46,107,50,10,27,33,0,50,10,27,33,1
46,108,40,20,60,0,1,60,0,40,20,1
46,109,31,29,29,31,0,31,29,29,31,1
46,110,45,15,37,23,0,45,15,37,23,1
46,111,35,25,28,32,0,35,25,28,32,1
46,112,27,33,33,27,1,33,27,27,33,1
46,113,55,5,29,31,0,55,5,29,31,1
46,114,45,15,33,27,0,45,15,33,27,1
46,115,40,20,31,29,0,40,20,31,29,1
46,116,30,30,33,27,1,33,27,30,30,1
46,117,37,23,26,34,0,37,23,26,34,1
46,118,31,29,33,27,1,33,27,31,29,1
46,119,29,31,34,26,1,34,26,29,31,1
46,120,55,5,28,32,0,55,5,28,32,1
46,121,57,3,3,57,0,57,3,3,57,1
46,122,32,28,34,26,1,34,26,32,28,1
46,123,60,0,50,10,0,60,0,50,10,1
46,124,39,21,29,31,0,39,21,29,31,1
46,125,50,10,30,30,0,50,10,30,30,1
46,126,60,0,28,32,0,60,0,28,32,1
46,127,37,23,30,30,0,37,23,30,30,1
46,128,35,25,29,31,0,35,25,29,31,1
46,129,31,29,55,5,1,55,5,31,29,1
46,130,57,3,26,34,0,57,3,26,34,1
46,131,40,20,27,33,0,40,20,27,33,1
46,132,32,28,50,10,1,50,10,32,28,1
46,133,33,27,29,31,0,33,27,29,31,1
46,134,39,21,23,37,0,39,21,23,37,1
46,135,33,27,34,26,1,34,26,33,27,1
46,136,28,32,57,3,1,57,3,28,32,1
46,137,34,26,60,0,1,60,0,34,26,1
46,138,32,28,57,3,1,57,3,32,28,1
46,139,32,28,30,30,0,32,28,30,30,1
46,140,57,3,31,29,0,57,3,31,29,1
46,141,37,23,34,26,0,37,23,34,26,1
46,142,34,26,31,29,0,34,26,31,29,1
46,143,50,10,26,34,0,50,10,26,34,1
46,144,55,5,50,10,1,55,5,50,10,0
46,145,26,34,39,21,1,39,21,26,34,1
46,146,45,15,23,37,0,45,15,23,37,1
46,147,45,15,28,32,0,45,15,28,32,1
46,148,33,27,40,20,1,40,20,33,27,1
46,149,37,23,57,3,0,57,3,37,23,0
46,150,31,29,60,0,1,60,0,31,29,1
46,151,60,0,29,31,0,60,0,29,31,1
46,152,26,34,35,25,1,35,25,26,34,1
46,153,57,3,45,15,1,57,3,45,15,0
46,154,50,10,40,20,0,50,10,40,20,1
46,155,60,0,33,27,0,60,0,33,27,1
46,156,57,3,27,33,0,57,3,27,33,1
46,157,34,26,27,33,0,34,26,27,33,1
46,158,40,20,21,39,0,40,20,21,39,1
46,159,30,30,35,25,1,35,25,30,30,1
46,160,57,3,21,39,0,57,3,21,39,1
46,161,35,25,39,21,1,39,21,35,25,1
46,162,39,21,32,28,0,39,21,32,28,1
46,163,37,23,35,25,0,37,23,35,25,1
46,164,25,35,50,10,1,50,10,25,35,1
46,165,30,30,45,15,1,45,15,30,30,1
46,166,30,30,31,29,0,31,29,30,30,0
46,167,57,3,40,20,0,57,3,40,20,1
46,168,37,23,31,29,0,37,23,31,29,1
46,169,28,32,50,10,1,50,10,28,32,1
46,170,57,3,34,26,0,57,3,34,26,1
46,171,35,25,60,0,1,60,0,35,25,1
46,172,15,45,50,10,1,50,10,15,45,1
46,173,60,0,25,35,0,60,0,25,35,1
46,174,50,10,57,3,1,57,3,50,10,1
46,175,39,21,33,27,0,39,21,33,27,1
46,176,45,15,32,28,0,45,15,32,28,1
46,177,34,26,39,21,1,39,21,34,26,1
46,178,30,30,60,0,1,60,0,30,30,1
46,179,26,34,60,0,1,60,0,26,34,1
46,180,45,15,25,35,0,45,15,25,35,1
46,181,28,32,34,26,1,34,26,28,32,1
46,182,31,29,35,25,1,35,25,31,29,1
47,1,34,26,35,25,1,35,25,34,26,1
47,2,35,25,55,5,1,55,5,35,25,1
47,3,55,5,39,21,0,55,5,39,21,1
47,4,60,0,10,50,0,60,0,10,50,1
47,5,34,26,27,33,0,34,26,27,33,1
47,6,27,33,33,27,1,33,27,27,33,1
47,7,60,0,39,21,0,60,0,39,21,1
47,8,27,33,35,25,1,35,25,27,33,1
47,9,32,28,37,23,1,37,23,32,28,1
47,10,40,20,31,29,0,40,20,31,29,1
47,11,32,28,57,3,1,57,3,32,28,1
47,12,35,25,45,15,1,45,15,35,25,1
47,13,37,23,34,26,0,37,23,34,26,1
47,14,35,25,32,28,0,35,25,32,28,1
47,15,31,29,39,21,1,39,21,31,29,1
47,16,30,30,39,21,1,39,21,30,30,1
47,17,20,40,45,15,1,45,15,20,40,1
47,18,30,30,45,15,1,45,15,30,30,1
47,19,39,21,29,31,0,39,21,29,31,1
47,20,45,15,60,0,1,60,0,45,15,1
47,21,57,3,30,30,0,57,3,30,30,1
47,22,37,23,27,33,0,37,23,27,33,1
47,23,39,21,28,32,0,39,21,28,32,1
47,24,40,20,20,40,0,40,20,20,40,1
47,25,39,21,23,37,0,39,21,23,37,1
47,26,15,45,50,10,1,50,10,15,45,1
47,27,29,31,34,26,1,34,26,29,31,1
47,28,55,5,33,27,0,55,5,33,27,1
47,29,60,0,15,45,0,60,0,15,45,1
47,30,45,15,39,21,0,45,15,39,21,1
47,31,21,39,39,21,1,39,21,21,39,1
47,32,50,10,35,25,0,50,10,35,25,1
47,33,23,37,50,10,1,50,10,23,37,1
47,34,35,25,60,0,1,60,0,35,25,1
47,35,50,10,57,3,1,57,3,50,10,1
47,36,39,21,50,10,1,50,10,39,21,1
47,37,31,29,33,27,1,33,27,31,29,1
47,38,60,0,37,23,0,60,0,37,23,1
47,39,27,33,45,15,1,45,15,27,33,1
47,40,60,0,29,31,0,60,0,29,31,1
47,41,31,29,60,0,1,60,0,31,29,1
47,42,55,5,57,3,1,57,3,55,5,1
47,43,32,28,31,29,0,32,28,31,29,1
47,44,50,10,34,26,0,50,10,34,26,1
47,45,50,10,31,29,0,50,10,31,29,1
47,46,50,10,21,39,0,50,10,21,39,1
47,47,31,29,35,25,1,35,25,31,29,1
47,48,40,20,60,0,1,60,0,40,20,1
47,49,60,0,55,5,0,60,0,55,5,1
47,50,55,5,23,37,0,55,5,23,37,1
47,51,45,15,23,37,0,45,15,23,37,1
47,52,15,45,57,3,1,57,3,15,45,1
47,53,34,26,31,29,0,34,26,31,29,1
47,54,60,0,50,10,0,60,0,50,10,1
47,55,45,15,15,45,0,45,15,15,45,1
47,56,29,31,32,28,1,32,28,29,31,1
47,57,10,50,50,10,1,50,10,10,50,1
47,58,32,28,34,26,1,34,26,32,28,1
47,59,55,5,29,31,0,55,5,29,31,1
47,60,57,3,40,20,0,57,3,40,20,1
47,61,37,23,40,20,1,40,20,37,23,1
47,62,35,25,28,32,0,35,25,28,32,1
47,63,57,3,3,57,0,57,3,3,57,1
47,64,60,0,25,35,0,60,0,25,35,1
47,65,37,23,26,34,0,37,23,26,34,1
47,66,45,15,37,23,0,45,15,37,23,1
47,67,45,15,28,32,0,45,15,28,32,1
47,68,57,3,27,33,0,57,3,27,33,1
47,69,33,27,28,32,0,33,27,28,32,1
47,70,60,0,23,37,0,60,0,23,37,1
47,71,32,28,30,30,0,32,28,30,30,1
47,72,34,26,60,0,1,60,0,34,26,1
47,73,5,55,60,0,1,60,0,5,55,1
47,74,33,27,34,26,1,34,26,33,27,1
47,75,35,25,29,31,0,35,25,29,31,1
47,76,28,32,32,28,1,32,28,28,32,1
47,77,30,30,35,25,1,35,25,30,30,1
47,78,33,27,57,3,1,57,3,33,27,1
47,79,40,20,27,33,0,40,20,27,33,1
47,80,25,35,37,23,1,37,23,25,35,1
47,81,60,0,32,28,0,60,0,32,28,1
47,82,5,55,55,5,1,55,5,5,55,1
47,83,25,35,57,3,1,57,3,25,35,1
47,84,40,20,26,34,0,40,20,26,34,1
47,85,35,25,39,21,1,39,21,35,25,1
47,86,21,39,60,0,1,60,0,21,39,1
47,87,50,10,20,40,0,50,10,20,40,1
47,88,37,23,35,25,0,37,23,35,25,1
47,89,29,31,57,3,1,57,3,29,31,1
47,90,39,21,33,27,0,39,21,33,27,1
47,91,20,40,55,5,1,55,5,20,40,1
47,92,33,27,40,20,1,40,20,33,27,1
47,93,57,3,60,0,1,60,0,57,3,1
47,94,57,3,20,40,0,57,3,20,40,1
47,95,31,29,55,5,1,55,5,31,29,1
47,96,25,35,50,10,1,50,10,25,35,1
47,97,34,26,45,15,1,45,15,34,26,1
47,98,34,26,55,5,1,55,5,34,26,1
47,99,40,20,30,30,0,40,20,30,30,1
47,100,28,32,57,3,1,57,3,28,32,1
47,101,60,0,0,60,0,60,0,0,60,1
47,102,37,23,31,29,0,37,23,31,29,1
47,103,10,50,57,3,1,57,3,10,50,1
47,104,21,39,55,5,1,55,5,21,39,1
47,105,3,57,60,0,1,60,0,3,57,1
47,106,40,20,21,39,0,40,20,21,39,1
47,107,55,5,25,35,0,55,5,25,35,1
47,108,25,35,40,20,1,40,20,25,35,1
47,109,26,34,39,21,1,39,21,26,34,1
47,110,23,37,57,3,1,57,3,23,37,1
47,111,23,37,37,23,1,37,23,23,37,1
47,112,31,29,45,15,1,45,15,31,29,1
47,113,50,10,40,20,0,50,10,40,20,1
47,114,39,21,25,35,0,39,21,25,35,1
47,115,60,0,33,27,0,60,0,33,27,1
47,116,35,25,33,27,0,35,25,33,27,1
47,117,26,34,45,15,1,45,15,26,34,1
47,118,57,3,5,55,0,57,3,5,55,1
47,119,35,25,25,35,0,35,25,25,35,1
47,120,30,30,31,29,1,31,29,30,30,1
47,121,29,31,40,20,1,40,20,29,31,1
47,122,40,20,45,15,1,45,15,40,20,1
47,123,50,10,26,34,0,50,10,26,34,1
47,124,57,3,34,26,0,57,3,34,26,1
47,125,60,0,28,32,0,60,0,28,32,1
47,126,40,20,34,26,0,40,20,34,26,1
47,127,28,32,50,10,1,50,10,28,32,1
47,128,55,5,10,50,0,55,5,10,50,1
47,129,45,15,55,5,1,55,5,45,15,1
47,130,31,29,29,31,0,31,29,29,31,1
47,131,34,26,39,21,1,39,21,34,26,1
47,132,45,15,32,28,0,45,15,32,28,1
47,133,26,34,60,0,1,60,0,26,34,1
47,134,32,28,40,20,1,40,20,32,28,1
47,135,28,32,40,20,1,40,20,28,32,1
47,136,33,27,29,31,0,33,27,29,31,1
47,137,20,40,60,0,1,60,0,20,40,1
47,138,50,10,27,33,0,50,10,27,33,1
47,139,32,28,50,10,1,50,10,32,28,1
47,140,45,15,29,31,0,45,15,29,31,1
47,141,23,37,40,20,1,40,20,23,37,1
47,142,55,5,32,28,0,55,5,32,28,1
47,143,55,5,15,45,0,55,5,15,45,1
47,144,27,33,39,21,1,39,21,27,33,1
47,145,50,10,45,15,0,50,10,45,15,1
47,146,37,23,30,30,0,37,23,30,30,1
47,147,26,34,35,25,1,35,25,26,34,1
47,148,34,26,30,30,0,34,26,30,30,1
47,149,40,20,35,25,0,40,20,35,25,1
47,150,29,31,37,23,1,37,23,29,31,1
47,151,33,27,37,23,1,37,23,33,27,1
47,152,29,31,50,10,1,50,10,29,31,1
47,153,57,3,26,34,0,57,3,26,34,1
47,154,39,21,57,3,1,57,3,39,21,1
47,155,55,5,50,10,0,55,5,50,10,1
47,156,50,10,30,30,0,50,10,30,30,1
47,157,57,3,35,25,0,57,3,35,25,1
47,158,39,21,37,23,0,39,21,37,23,1
47,159,45,15,33,27,0,45,15,33,27,1
47,160,40,20,55,5,1,55,5,40,20,1
47,161,33,27,32,28,0,33,27,32,28,1
47,162,28,32,37,23,1,37,23,28,32,1
47,163,21,39,45,15,1,45,15,21,39,1
47,164,37,23,57,3,1,57,3,37,23,1
47,165,57,3,31,29,0,57,3,31,29,1
47,166,26,34,55,5,1,55,5,26,34,1
47,167,45,15,25,35,0,45,15,25,35,1
47,168,28,32,34,26,1,34,26,28,32,1
47,169,30,30,55,5,1,55,5,30,30,1
47,170,57,3,45,15,0,57,3,45,15,1
47,171,33,27,50,10,1,50,10,33,27,1
47,172,39,21,32,28,0,39,21,32,28,1
47,173,27,33,60,0,1,60,0,27,33,1
47,174,27,33,55,5,1,55,5,27,33,1
47,175,55,5,28,32,0,55,5,28,32,1
47,176,30,30,60,0,1,60,0,30,30,1
47,177,55,5,37,23,0,55,5,37,23,1
47,178,37,23,50,10,1,50,10,37,23,1
47,179,39,21,40,20,1,40,20,39,21,1
47,180,34,26,26,34,0,34,26,26,34,1
47,181,57,3,21,39,0,57,3,21,39,1
47,182,30,30,33,27,1,33,27,30,30,1
48,1,55,5,39,21,0,55,5,39,21,1
48,2,40,20,45,15,1,45,15,40,20,1
48,3,25,35,50,10,1,50,10,25,35,1
48,4,30,30,45,15,1,45,15,30,30,1
48,5,55,5,15,45,0,55,5,15,45,1
48,6,5,55,60,0,1,60,0,5,55,1
48,7,21,39,60,0,1,60,0,21,39,1
48,8,29,31,57,3,1,57,3,29,31,1
48,9,31,29,55,5,1,55,5,31,29,1
48,10,28,32,32,28,1,32,28,28,32,1
48,11,35,25,45,15,1,45,15,35,25,1
48,12,26,34,55,5,1,55,5,26,34,1
48,13,60,0,0,60,0,60,0,0,60,1
48,14,27,33,60,0,1,60,0,27,33,1
48,15,33,27,40,20,1,40,20,33,27,1
48,16,50,10,27,33,0,50,10,27,33,1
48,17,23,37,50,10,1,50,10,23,37,1
48,18,27,33,55,5,1,55,5,27,33,1
48,19,60,0,25,35,0,60,0,25,35,1
48,20,40,20,35,25,0,40,20,35,25,1
48,21,33,27,32,28,0,33,27,32,28,1
48,22,37,23,26,34,0,37,23,26,34,1
48,23,39,21,32,28,0,39,21,32,28,1
48,24,55,5,37,23,0,55,5,37,23,1
48,25,32,28,37,23,1,37,23,32,28,1
48,26,32,28,50,10,1,50,10,32,28,1
48,27,55,5,33,27,0,55,5,33,27,1
48,28,28,32,37,23,1,37,23,28,32,1
